Country Name,Country Code,Series Name,Series Code,1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
Nigeria,NGA,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,..,..,..,..,..,..,..,..,3655.986572,..,..,..,..,..,..,..,..,..,3655.986572,..,..,..,..,..,..
Nigeria,NGA,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,..,..,..,..,..,..,..,..,0.407443265,..,..,..,..,..,..,..,..,..,0.407443265,..,..,..,..,..,..
Nigeria,NGA,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,..,..,..,..,..,..,..,..,369.1096802,..,..,..,..,..,..,..,..,..,369.1096802,..,..,..,..,..,..
Nigeria,NGA,Urban land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.UR.ZS,..,..,..,..,..,..,..,..,0.041135614,..,..,..,..,..,..,..,..,..,0.041135614,..,..,..,..,..,..
Nigeria,NGA,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,..,..,..,..,..,..,..,..,0.448578879,..,..,..,..,..,..,..,..,..,0.448578879,..,..,..,..,..,..
Nigeria,NGA,Forest area (sq. km),AG.LND.FRST.K2,164146,160049,155952,151855,147758,143661,139564,135467,131370,127274,123178,119082,114986,110890,106794,102698,98602,94506,90410,86314,82218,78122,74026,69930,..
Nigeria,NGA,Forest area (% of land area),AG.LND.FRST.ZS,18.0227719402264,17.5729327931311,17.1230936460358,16.6732544989405,16.2234153518451,15.7735762047498,15.3237370576545,14.8738979105592,14.4240587634639,13.9743294135731,13.5246000636824,13.0748707137916,12.6251413639009,12.1754120140101,11.7256826641194,11.2759533142286,10.8262239643379,10.3764946144471,9.92676526455636,9.47703591466561,9.02730656477486,8.57757721488411,8.12784786499336,7.67811851510261,..
Nigeria,NGA,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,..,..,..,..,..,..,..,..,..,..,..,..,0.304735376044568,..,..,..,..,..,..,..,..,..,..,..,..
Nigeria,NGA,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150,..,..,..,..,1150,..,..,..,..,1150,..,..,..,..,1150,..,..,..,..,1150,..,1150,..,..
Nigeria,NGA,Land area (sq. km),AG.LND.TOTL.K2,910770,910770,910770,910770,910770,910770,910770,910770,910770,910770,910770,910770,910770,910770,910770,910770,910770,910770,910770,910770,910770,910770,910770,910770,910770
Nigeria,NGA,Rural land area (sq. km),AG.LND.TOTL.RU.K2,..,..,..,..,..,..,..,..,880103.3125,..,..,..,..,..,..,..,..,..,880103.3125,..,..,..,..,..,..
Nigeria,NGA,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..,..,..,..,17196.23438,..,..,..,..,..,..,..,..,..,17196.23438,..,..,..,..,..,..
Nigeria,NGA,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,4.98338870431894,5.16611295681063,5.19354838709677,5.06079027355623,5.1963746223565,5.34638554216867,5.38235294117647,5.38571428571429,5.54285714285714,6.06242424242424,6.17647058823529,6.28571428571429,6.57142857142857,6.38888888888889,6.52146739130435,6.7027027027027,..,..,..,..,..,..,..,..,..
Nigeria,NGA,Cereal production (metric tons),AG.PRD.CREL.MT,19597000,20090600,20373200,22512600,21665000,21853000,22040000,22405000,21370000,20090000,21373000,22736000,24321000,26031000,28864000,27171000,30209000,21267630,24657184,20699388,21426950,19617518,25802662,..,..
Nigeria,NGA,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,60.09,63.4,65.02,67.05,69.89,72.59,76.32,79.63,80.56,79.5,83.44,87.87,93.73,99.43,106.84,97.53,104.33,90.1,104.49,96.23,107.46,104.36,117.89,..,..
Nigeria,NGA,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,59.97,63.79,65.85,67.72,70.35,73.08,77.12,80.48,81.08,80.8,84.94,88.64,94.35,99.66,105.98,98.52,104.99,92.46,105.52,98.64,109.15,106.69,117.81,..,..
Nigeria,NGA,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,60.75,66.9,72.59,73.99,75.48,78.49,85.41,88.78,86.25,93.81,99.63,96.83,100.73,101.97,97.31,107.33,110.13,114.54,116.35,118.96,121.06,123.7,110.26,..,..
Nigeria,NGA,Surface area (sq. km),AG.SRF.TOTL.K2,923770,923770,923770,923770,923770,923770,923770,923770,923770,923770,923770,923770,923770,923770,923770,923770,923770,923770,923770,923770,923770,923770,923770,923770,923770
Nigeria,NGA,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1164,1153.1,1132.3,1210.5,1220.4,1182.8,1201.8,1239.3,1171.5,1233.6,1255.2,1308.8,1372.8,1421.7,1507.5,1399.8,1598.4,1531.1,1528,1334.5,1400,1234.9,1591.8,..,..
Nigeria,NGA,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,9.76908070354518,24.6277535057113,18.6746314845856,18.3096118565105,15.8898080214568,15.3486150262863,15.7775538494395,12.4209263802726,11.0662959025695,14.2573447255406,12.5944357593626,13.580217832438,10.5973494028168,7.49771876318444,11.1547507688728,11.89026045601,12.8022095516752,12.3402391871694,6.61485983512294,6.79002928153243,5.71453473212983,4.69915878601688,4.69394480962231,4.83332723154107,..
Nigeria,NGA,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,25.1302632136468,54.82683695239,43.8300446057308,56.5807043128857,62.6080430926575,43.3311740363767,43.4300911949096,60.5661229767412,60.5199588163233,60.5199498985414,60.5200144916546,46.1356379305208,..,53.4226365406097,50.4488056881251,41.0815891544079,27.2534552104702,38.1382285987764,31.5268104206601,36.1375635550473,28.8388401830127,29.5062659536829,34.9909577965428,24.4398251988968,..
Nigeria,NGA,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,2494089517.37549,3335475597.09321,2986270230.95108,2979170930.259,3137193982.66731,3403920530.17052,2623674141.08037,2817655983.82466,3365466810.01142,2996639883.12637,2853717495.40876,3324516231.13184,2689277908.97637,3146067992.21986,6476710735.18932,14313849352.4497,17408529131.0988,15338530516.4586,20437718998.8276,23679749791.9679,23041995747.5159,26401473802.555,20626850297.5863,13925266042.8824,..
Nigeria,NGA,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,8990513021.95919,9387575638.31887,9518139661.75668,12840774723.1507,11265317868.5917,14213155309.0222,13377182532.7079,12063839303.6027,12017504097.1248,15736052593.1337,15797454749.0947,21866489426.9451,20982274512.6959,32626574586.5529,35911382014.4161,46644431330.7046,64212155488.7535,49475500934.1089,70852754624.3603,90794159936.7781,80874528825.0745,76654145827.3509,85748093048.9605,73460107426.8532,..
Nigeria,NGA,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,4.75136103859337,2.95128924619335,2.55719361911242,2.42688277245514,0.971127207579181,2.33973135979508,2.04579122053667,2.67856864669502,2.68004957391532,2.68004824125589,2.67994506651838,0,..,0.449170495724365,2.19342689251804,1.19070472725357,4.28987634251303,2.35932719154724,2.5089755941519,4.15584922419994,4.83696363833549,4.41782031967711,6.32791125819344,7.40069559978369,..
Nigeria,NGA,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,7180671768.75694,6661691668.38196,6511456628.47791,8221513518.43009,6438422848.33968,9501369328.43673,9211326321.10685,8587971812.2855,8717239390.08564,11096414002.3599,10875792250.6557,16151796883.4339,15008992495.7497,26003095375.3337,21987687010.1436,28296084705.1923,39838710029.3906,30778949361.5003,49520313776.8438,66223188422.73,56933435482.7319,54851231399.5322,61038304302.4037,53435073752.3747,..
Nigeria,NGA,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,1809841253.20225,2725883969.93691,3006683033.27878,4619261204.72065,4826895020.25202,4711785980.5855,4165856211.60103,3475867491.31724,3300264707.0392,4639638590.77373,4921662498.43896,5714692543.51124,5973282016.94622,6623479211.21927,13923695004.2725,18348346625.5123,24373445459.3629,18696551572.6086,21332440847.5165,24570971514.0481,23941093342.3426,21802914427.8187,24709788746.5568,20025033674.4785,..
Nigeria,NGA,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,0,0,0,..,..,..,..,..,..,..,..,49852057.3259966,..,67499686.1534244,84275550.2584496,172689266.914633,190315965.052108,208410822.147871,223393845.082129,213200895.852675,250802141.087171,258580865.732881,250794180.274649,258155847.392883,..
Nigeria,NGA,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,11484602539.3347,12723051235.4121,12504409892.7078,15819945653.4097,14402511851.259,17617075839.1927,16000856673.7883,14881495287.4274,15382970907.1362,18732692476.2601,18651172244.5035,25191005658.0769,23671552421.6723,35772642578.7728,42388092749.6054,60958280683.1543,81620684619.8523,64814031450.5675,91290473623.1879,114473909728.746,103916524572.59,103055619629.906,106374943346.547,87385373469.7356,..
Nigeria,NGA,"Transport services (% of service imports, BoP)",BM.GSR.TRAN.ZS,50.888200295846,31.2951933411796,25.0771905949951,21.3684443706042,9.40575557493458,15.7974756931195,16.8973104064705,18.9048308952968,18.8999986055996,18.9000079058613,18.8999823067007,22.4599372212126,..,42.5104960539215,23.8078666135366,27.2616459821936,28.3416509380146,32.6951111065585,39.8708203407396,32.8520674203812,40.6730730170132,39.1808231887462,35.3528498977683,39.5800121145379,..
Nigeria,NGA,"Travel services (% of service imports, BoP)",BM.GSR.TRVL.ZS,19.2301754519141,10.926680460237,28.5355711801618,19.6239685440549,27.0150741248287,38.5316189107086,37.6268071780832,17.8504774812668,17.8999930041619,17.8999939543413,17.9000581351263,31.4044248482666,..,3.61769690974438,23.5499008058202,30.4660601361451,40.1150175090022,26.8073331031176,26.0933936444485,26.8545198003717,25.6511231616385,26.895090537894,23.3282810474956,28.5794670867812,..
Nigeria,NGA,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,260100000,532700000,328200000,191753359.7108,597184659.5814,102972821.0953,158800978.7954,172817608.8369,168938514.5106,93883556.7471,172161494.5854,167321366.7285,260755093.633,14635077.2165035,319622852.701127,867529682.905507,1051590461.06496,1525139601.07455,911716673.713211,816764595.738798,1530129291.1724,1227437644.3639,1601232660.37564,1465378148.28436,..
Nigeria,NGA,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.887685933405061,3.37386708079604,1.81462308851559,0.671712045126801,1.70682945446217,0.287454179628182,0.496181519439209,0.481778055185418,0.364201426304899,0.212704628606132,0.291222385714813,0.2473126210578,0.296834020641619,0.0130381219961642,0.219778154084255,0.521191564307474,0.505414993182965,0.899886561662657,0.247035870953311,0.198367186668861,0.331948488155621,0.238353009674144,0.281659744340766,0.304610527999367,..
Nigeria,NGA,"Secondary income, other sectors, payments (BoP, current US$)",BM.TRF.PRVT.CD,34802542.9356883,2310583.52763137,3500636.47935988,4704163.54003229,1746727.39169216,3818788.71924237,4660930.33731856,9400236.738681,1052141.64907635,593358.431196269,903977.979981037,11562241.3614982,20855603.8062873,70652958.308682,129431358.578072,67165782.1736849,412162455.829685,346177008.160652,309847515.088003,355006894.590737,320254446.002191,542880792.403723,812633701.026954,1835695345.92759,..
Nigeria,NGA,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,34802543.64,2310583.591,3500636.578,4704163.551,1746727.347,3818788.767,4660930.157,9400246.62,1052141.64907635,593358.431196269,903977.979981037,11562241.3614982,20855603.8062873,68030269.6896832,101560829.630397,54006296.4940061,58158889.7430981,47028922.7084827,47474526.8326051,75506595.3433402,38702527.8389415,50482781.1000137,54173798.6076835,1057221045.17555,..
Nigeria,NGA,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,2267772911.32048,-780390880.704054,-2127932351.33661,-2578379039.04314,3506870222.45003,551550163.413495,-4243529704.31735,505750064.166363,7427061115.99127,2477762769.00601,1083110754.09664,3390606191.57599,16840536007.6651,36529017085.3405,36517576727.8671,27648255973.9625,29150286202.1042,13867468184.5279,13111231067.5726,10668439200.2829,17374338021.3821,19049034720.2572,899199643.808741,-15763233056.2872,..
Nigeria,NGA,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,7.73960059029693,-4.94262268173613,-11.7653722593988,-9.03206212417773,10.0230796163613,1.53968200600316,-13.2591186304111,1.40992161599649,16.0114243903095,5.61367323327153,1.83215241341279,5.01155184546214,19.1706476113975,32.5430316569539,25.1101119242732,16.6104262083359,14.0101990723629,8.18229902020038,3.55257776832844,2.59103820286635,3.76921432206783,3.6990838416998,0.15817085677422,-3.27672877466776,..
Nigeria,NGA,"Net financial account (BoP, current US$)",BN.FIN.TOTL.CD,2145875278.92176,-868251819.267306,-2266957628.65976,-2728159037.67879,3394034496.43424,439969059.449063,-4375428825.12007,465073463.716494,9308464332.07036,3256863516.32298,1920546832.03751,9024331626.84319,21551969411.8413,26520065054.6058,29922116827.0912,13246566314.9825,8370423135.18006,-12508905381.3385,-2033036073.08981,5403598751.65904,12375898186.9177,-7685845465.92472,-12186821024.1577,1049524569.92374,..
Nigeria,NGA,"Net primary income (BoP, current US$)",BN.GSR.FCTY.CD,-2338198895.31711,-3277701933.37125,-2937670485.54283,-2878422243.44544,-3022267910.75655,-3145483306.73654,-2290730086.56571,-2577949946.9883,-3147820985.14547,-2797649041.97337,-2670151911.84087,-3242889407.28906,-2531826174.70611,-2990937837.04863,-4601566930.6318,-11749661127.4327,-15056993531.9153,-14403261233.6334,-19439970232.4848,-22782216497.1603,-22085461753.492,-25520628944.4275,-19007025797.6331,-12974926181.3778,..
Nigeria,NGA,"Net trade in goods and services (BoP, current US$)",BN.GSR.GNFS.CD,3853246868.81394,1685012648.37927,311829423.531551,-498797666.962276,5584316106.11512,1780586894.86484,-3522309321.73048,1792044670.61809,8947932361.38611,3908840366.35388,2339989712.06713,5582237051.09836,17120483279.0615,24367471573.2703,23321457866.1139,20849760143.0433,23811692804.7118,8909094156.97813,11846225807.4166,11643919498.1693,17649614310.8231,22765118896.9096,-1845363014.29269,-23381132126.8464,..
Nigeria,NGA,"Net trade in goods (BoP, current US$)",BN.GSR.MRCH.CD,4610500451.46006,3248303663.01601,2947626841.24386,3512887418.42327,9678587842.491,5705925394.24812,-240142067.239779,4288294864.20015,10415248515.202,6895211552.50885,4737881287.09603,7823815230.10532,19757761167.72,29198364163.5964,34946520060.6287,37754970589.1374,45921697943.077,25387797340.1483,30098142767.0682,32828337825.1502,39190433912.8101,42171864222.2577,20889188002.071,-6582566146.29502,..
Nigeria,NGA,"Net errors and omissions (BoP, current US$)",BN.KAC.EOMS.CD,-121897632.39872,-87860938.5632519,-139025277.32315,-103510073.447484,-60297888.6074717,-111581103.964432,-148998746.235778,-53877002.0175854,1848718386.58504,779100747.316964,837436077.940873,5633567567.83946,4711164756.9448,-17344525219.7053,-17150967149.0303,-14401689658.98,-20779863066.9242,-26376373565.8663,-15144267140.6624,-5264840448.62384,-4998439834.46442,-26734880186.1819,-13086020667.9664,16812757626.2109,..
Nigeria,NGA,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-896641282.4724,-1345368587.00053,-1959219858.15603,-1079271551.03804,-1593459221.78999,-1539445718.14831,-1051326216.95199,-1004915630.70932,-1140167556.01589,-1190618643.59162,-1874070753.14014,-2005353563.06397,-1874060886.97608,-4967898853.03805,-4534735267.0648,-5168340726.31647,-7144050854.11109,-7029618943.23039,-5114515367.57109,-8024348691.20905,-5539804913.62858,-4335435961.37423,-3054616509.39969,-1663213530.58003,..
Nigeria,NGA,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,-1884268076.62063,17780308.0749792,27141298.4178942,82216272.1422562,172625345.587151,66619744.8101407,8293331.35439084,-11013871.8470491,-502264890.590381,-831771646.906782,-133938021.80453,-182894058.187303,-177818881.723918,487949764.234188,-1288018525.47576,-799672941.059114,3402403482.97939,345254658.70698,-2586443769.25192,-3540338827.04507,-14992464491.9091,-10320959890.0148,-1828705240.96316,-876754469.328992,..
Nigeria,NGA,"Reserves and related items (BoP, current US$)",BN.RES.INCL.CD,-5638074606.68308,-1911146079.46582,-1938033925.42158,-2773732187.64647,-761014820.15035,15112154.7456784,-2872806821.24472,-3537662524.92109,3089272349.46878,222705587.45951,-4689238433.26842,-1260115694.87824,8491391417.52948,11335791127.7143,13894470576.0296,8960146874.49924,1656899813.59055,-10514509269.2261,-9692877745.27517,305850337.55822,11097785665.1934,-980102336.506081,-8384095774.72511,-5976600692.48775,..
Nigeria,NGA,"Net secondary income (BoP, current US$)",BN.TRF.CURR.CD,752724937.823647,812298404.287933,497908710.674668,798840871.364577,944822027.091456,1916446575.28519,1569509703.97885,1291655340.53657,1626949739.75064,1366571444.6255,1413272953.87038,1051258547.7667,2251878903.30976,15152483349.1188,17797685792.3851,18548156958.3519,20395586929.3076,19361635261.1831,20704975492.6404,21806736199.2736,21810185464.051,21804544767.7757,21751588455.7342,20592825251.9372,..
Nigeria,NGA,"Net capital account (BoP, current US$)",BN.TRF.KOGT.CD,0,0,0,-46269925.1881665,-52537837.4083147,0,17099625.4330564,13200401.5677169,32684829.4940544,0,0,157867.427732122,268647.231381458,7335573188.9707,10555507248.2543,0,0,0,0,0,0,0,0,0,..
Nigeria,NGA,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,116270000,53650000,43210000,32620000,24140000,27100000,33310000,47780000,49590000,89880000,107310000,114860000,165130000,5840000000,11388180000,1323270000,846440000,949630000,810420000,858590000,1092710000,1352030000,1164350000,1176130000,..
Nigeria,NGA,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,95500000,96040000,77390000,77770000,82460000,82510000,50720000,43100000,68930000,87990000,137110000,166320000,244220000,204200000,316850000,161960000,201020000,203430000,198140000,268040000,315280000,358420000,376740000,351400000,..
Nigeria,NGA,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,29251226.4392888,32964881.1389928,36691752.7109575,40239084.2318474,50816951.6038232,65657626.8262491,85715566.6448005,105436979.694317,253095571.08172,152393629.505826,168176966.368304,..
Nigeria,NGA,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,1.63178872911115,1.43410817939508,2.54250106360366,1.77778419243284,2.29127256154283,2.13137859715664,2.53105626606239,4.39270646183459,10.5625087486836,7.71520446254975,5.21241748940643,..
Nigeria,NGA,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,81.5380288037573,79.0032253086163,83.2556999264525,80.2413978620383,84.4811412937269,81.0448713404693,81.4173112338858,81.6507473246662,81.6202355739873,81.6204899535057,81.6199445535521,88.6201994634631,79.0338698216842,21.7045393808203,11.9605386911144,26.4804901758221,20.7787627111899,22.9499844364709,17.1015829487906,34.2031230205642,18.2649712262267,30.5831535992077,32.0158189610216,20.6138900694068,..
Nigeria,NGA,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,155890622.058377,57773663.7219567,48599745.4082561,100748686.813562,114926071.910762,258437223.433983,332944054.514658,239706036.836365,217645824.865943,198990841.153003,183565583.567892,81626823.8427795,157451734.270263,155130155.171232,1875143804.55752,2564188225.01704,2351535599.18348,935269282.825154,997748766.342838,897533294.807607,956533994.023901,880844858.127575,1619824499.95328,950339861.504556,..
Nigeria,NGA,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,12843759890.7731,11072588286.6981,9829969085.28823,12341977056.1885,16849633974.7068,15993742203.8871,9854873210.9774,13855883974.2208,20965436458.5109,19644892959.4876,18137444461.1618,27448726478.0435,38102757791.7574,56994046159.8232,59232839880.53,67494191473.7479,88023848293.4652,58384595091.0871,82698980431.7769,102438079434.947,98524143135.8976,99419264724.2605,83902730034.6679,50078975300.0068,..
Nigeria,NGA,"Insurance and financial services (% of service exports, BoP)",BX.GSR.INSF.ZS,1.11874029043489,0.948985625960974,0.429026722235842,0.59881640195551,0.271643541137385,0.428865102431417,0.424309392265193,0.845715043778191,0.849758146171061,0.849941542728184,0.850115334066246,0.112966907603319,0.166021903161409,0.642473273748083,0.553206994617968,1.2423892682877,0.67478103558853,0.398519993114587,0.481547198676866,0.52041941017683,0.542256685729465,1.08910014756638,1.82274825013219,9.3881943355475,..
Nigeria,NGA,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,11791172220.217,9909995331.39797,9459083469.72177,11734400936.8534,16117010690.8307,15207294722.6849,8971184253.86708,12876266676.4857,19132487905.2876,17991625554.8688,15613673537.7517,23975612113.5392,34766753663.4697,55201459538.9301,56934207070.7723,66051055294.3297,85760407972.4676,56166746701.6486,79618456543.912,99051526247.8802,96123869395.542,97023095621.7898,81927492304.4747,46852507606.0797,..
Nigeria,NGA,"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,1052587670.55613,1162592955.30017,370885615.566467,607576119.335107,732623283.876131,786447481.202222,883688957.110327,979617297.735171,1832948553.2233,1653267404.61876,2523770923.41006,3473114364.50428,3336004128.28771,1792586620.89315,2298632809.75761,1443136179.41822,2263440320.99765,2217848389.43847,3080523887.86485,3386553187.06722,2400273740.35554,2396169102.47069,1975237730.19312,3226467693.92709,..
Nigeria,NGA,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,0,0,0,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,..
Nigeria,NGA,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,12999650512.8315,11130361950.4201,9878568830.69649,12442725743.0021,16964560046.6176,16252179427.3211,10187817265.4921,14095590011.0572,21183082283.3768,19843883800.6406,18321010044.7297,27530353301.8863,38260209526.0277,57149176314.9944,61107983685.0875,70058379698.7649,90375383892.6487,59319864373.9123,83696729198.1197,103335612729.755,99480677129.9215,100300109582.388,85522554534.6212,51029315161.5114,..
Nigeria,NGA,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,14.5954403929148,17.1749953088556,13.6307918607502,16.4042946363828,10.4201680672269,11.5492308782874,12.8353591160221,12.0323693287345,12.0300056897316,12.0296908561951,12.0299863643077,10.40498747783,20.1682776355413,74.6134549429885,79.473179698773,57.4935056318747,53.4129773628198,49.5183333021172,63.9437820517274,46.8743082144994,58.0906417312437,45.8760290128591,38.8869771198732,57.2158829967642,..
Nigeria,NGA,"Travel services (% of service exports, BoP)",BX.GSR.TRVL.ZS,2.74779051289353,2.87279375656684,2.68448149056141,2.7554910996234,4.82704709790893,6.97703267881194,5.32302025782689,5.47116830282127,5.50000059010983,5.49987764757061,5.49995374807371,0.861846151103822,0.631830639612915,3.03953240244312,8.01307461549467,14.7836149240158,25.1334788904018,27.1331622682974,18.4730878008055,18.4021493547597,23.1021303568004,22.4517172403667,27.274455668973,12.7820325982817,..
Nigeria,NGA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,896641282.4724,1345368587.00053,1959219858.15603,1079271551.03804,1593459221.78999,1539445718.14831,1051326216.95199,1004916719.01059,1140137659.78368,1190632023.7346,1874042129.70642,2005390032.50271,1874033034.84085,4982533942.86909,4854416867.46988,6034971231.02599,8196606673.15448,8554840768.97246,6026232041.2843,8841113286.94787,7069934204.80099,5562873605.73813,4655849169.77532,3128591678.86439,..
